,CODE,NAME
390,PIMPFN12_QICNDAS12,Produção industrial - bens de consumo não duráveis - quantum - índice dessaz. (média 2002 = 100)
391,PIMPFN12_QICNDN12,PIM-PF - Prod. industrial - bens consumo semi e não duráveis -Índ. base fixa (média 2012=100)
392,PIMPFN12_QICNDNAS12,PIM-PF - Prod. Indust. -Bens consumo semi e não duráveis -Índ. base fixa dessaz.(média2012=100)
393,PIMPFN12_QIEM12,Produção industrial - extrativa mineral - quantum - índice (média 2002 = 100)
394,PIMPFN12_QIEMAS12,Produção industrial - extrativa mineral - quantum - índice dessaz. (média 2002 = 100)
395,PIMPFN12_QIEMN12,PIM-PF - Produção industrial - indústrias extrativas - Índice base fixa (média 2012 = 100)
396,PIMPFN12_QIEMNAS12,PIM-PF - Produção industrial - indústrias extrativas - Índ. base fixa dessaz.(média 2012=100)
397,PIMPFN12_QIIG1012,Produção industrial - refino de petróleo e álcool - quantum - índice (média 2002 = 100)
398,PIMPFN12_QIIG1112,Produção industrial - farmacêutica - quantum - índice (média 2002 = 100)
399,PIMPFN12_QIIG112,Produção industrial - alimentos - quantum - índice (média 2002 = 100)
400,PIMPFN12_QIIG12,Produção industrial - indústria geral - quantum - índice (média 2002 = 100)
401,PIMPFN12_QIIG1212,"Produção industrial - perfumaria, sabões, produtos de limpeza - quantum - índice (média 2002 = 100)"
402,PIMPFN12_QIIG1312,Produção industrial - outros produtos químicos - quantum - índice (média 2002 = 100)
403,PIMPFN12_QIIG1412,Produção industrial - borracha e plástico - quantum - índice (média 2002 = 100)
404,PIMPFN12_QIIG1512,Produção industrial - minerais não metálicos - quantum - índice (média 2002 = 100)
405,PIMPFN12_QIIG1612,Produção industrial - metalurgia básica - quantum - índice (média 2002 = 100)
406,PIMPFN12_QIIG1712,Produção industrial - produtos de metal -exclus. máq. e equip. - quantum - índice (média 2002 = 100)
407,PIMPFN12_QIIG1812,Produção industrial - máquinas e equipamentos - quantum - índice (média 2002 = 100)
408,PIMPFN12_QIIG1912,Produção industrial - máquinas p/ escritório e equip. inform. - quantum - índice (média 2002 = 100)
409,PIMPFN12_QIIG2012,"Produção industrial - máquinas, aparelhos e mater. elétricos - quantum - índice (média 2002 = 100)"
410,PIMPFN12_QIIG2112,"Produção industrial - material eletrônico, equip. comunicações - quantum - índice (média 2002 = 100)"
411,PIMPFN12_QIIG212,Produção industrial - bebidas - quantum - índice (média 2002 = 100)
412,PIMPFN12_QIIG2212,Produção industrial - equip. de instrumentação médico-hospit. - quantum - índice (média 2002 = 100)
413,PIMPFN12_QIIG2312,Produção industrial - veículos automotores - quantum - índice (média 2002 = 100)
414,PIMPFN12_QIIG2412,Produção industrial - outros equipamentos de transporte - quantum - índice (média 2002 = 100)
415,PIMPFN12_QIIG2512,Produção industrial - mobiliário - quantum - índice (média 2002 = 100)
416,PIMPFN12_QIIG2612,Produção industrial - diversos - quantum - índice (média 2002 = 100)
417,PIMPFN12_QIIG312,Produção industrial - fumo - quantum - índice (média 2002 = 100)
418,PIMPFN12_QIIG412,Produção industrial - têxtil - quantum - índice (média 2002 = 100)
419,PIMPFN12_QIIG512,Produção industrial - vestuário e acessórios - quantum - índice (média 2002 = 100)
420,PIMPFN12_QIIG612,Produção industrial - calçados e artigos de couro - quantum - índice (média 2002 = 100)
421,PIMPFN12_QIIG712,Produção industrial - madeira - quantum - índice (média 2002 = 100)
422,PIMPFN12_QIIG812,"Produção industrial - celulose, papel e produtos de papel - quantum - índice (média 2002 = 100)"
423,PIMPFN12_QIIG912,"Produção industrial - edição, impressão de gravações - quantum - índice (média 2002 = 100)"
424,PIMPFN12_QIIGN1012,"PIM-PF-Prod. Indust.-Fabric. coque,prod. deriv. petro. e biocomb.-Índ. base fixa(média2012=100)"
425,PIMPFN12_QIIGN1112,"PIM-PF - Prod. Indust. - limpeza, cosméticos, perfumaria e higiene - Índ. base fixa(média2012=100)"
426,PIMPFN12_QIIGN112,PIM-PF - Prod. Indust. - fabricação produtos alimentícios - Índ. base fixa (média2012=100)
427,PIMPFN12_QIIGN12,PIM-PF - Produção industrial - indústria geral - Índice de base fixa (média 2012 = 100)
428,PIMPFN12_QIIGN1212,PIM-PF - Produção industrial - outros produtos químicos - Índ. base fixa(média2012=100)
429,PIMPFN12_QIIGN1312,PIM-PF - Produção industrial - produtos farmoquímicos e farmac. - Índ. base fixa(média2012=100)
430,PIMPFN12_QIIGN1412,PIM-PF - Produção industrial  - produtos borracha e mat. plást. - Índ. base fixa(média2012=100)
431,PIMPFN12_QIIGN1512,PIM-PF - Produção industrial -Produtos de minerais não-metálicos -Índ. base fixa(média2012=100)
432,PIMPFN12_QIIGN1612,PIM-PF - Produção industrial - metalurgia - Índice de base fixa (média 2012 = 100)
433,PIMPFN12_QIIGN1712,"PIM-PF - Produção industrial -Prod. metal,exceto máq. e equipam. -Índ. base fixa(média2012=100)"
434,PIMPFN12_QIIGN1812,"PIM-PF -Prod. Indust. -Equipam. inform.,prod. eletrôn. e ópticos -Índ. base fixa(média2012=100)"
435,PIMPFN12_QIIGN1912,"PIM-PF - Produção industrial - máquinas, aparelhos e mat. elét. - Índ. base fixa(média2012=100)"
436,PIMPFN12_QIIGN2012,PIM-PF - Produção industrial - máquinas e equipamentos - Índ. base fixa(média2012=100)
437,PIMPFN12_QIIGN2112,"PIM-PF - Prod. Indust. -Veículos automot.,reboques e carrocerias -Índ. base fixa(média2012=100)"
438,PIMPFN12_QIIGN212,PIM-PF -  Produção industrial - bebidas - Índice de base fixa (média 2012 = 100)
439,PIMPFN12_QIIGN2212,"PIM-PF -Prod. Indust. -Outros equip. transp.,exceto veíc. autom. -Índ. base fixa(média2012=100)"
440,PIMPFN12_QIIGN2312,PIM-PF - Produção industrial - fabricação de móveis - Índice de base fixa (média 2012 = 100)
441,PIMPFN12_QIIGN2412,PIM-PF - Produção industrial - produtos diversos - Índice de base fixa (média 2012 = 100)
442,PIMPFN12_QIIGN2512,"PIM-PF -Prod. Indust. -Manut.,reparação e instal. máq. e equip. -Índ. base fixa(média2012=100)"
443,PIMPFN12_QIIGN312,PIM-PF -  Produção industrial - produtos de fumo - Índice de base fixa (média 2012 = 100)
444,PIMPFN12_QIIGN412,PIM-PF -  Produção industrial - produtos têxteis - Índice de base fixa (média 2012 = 100)
445,PIMPFN12_QIIGN512,PIM-PF -  Produção industrial - artigos vestuário e acessórios - Índ. base fixa(média2012=100)
446,PIMPFN12_QIIGN612,"PIM-PF -Prod. Indust. - couro, fabric. artef. couro,artig. viag.,calç.-Índ. base fixa(média2012=100)"
447,PIMPFN12_QIIGN712,PIM-PF -  Produção industrial - fabricação de prod. madeira - Índ.  base fixa(média2012=100)
448,PIMPFN12_QIIGN812,"PIM-PF - Produção industrial - celulose, papel e prod. de papel - Índ. base fixa(média2012=100)"
449,PIMPFN12_QIIGN912,PIM-PF - Produção industrial - impressão e reprod. de gravações -Índ. base fixa(média2012=100)
450,PIMPFN12_QIIGSAS12,Produção industrial - indústria geral - quantum - índice dessaz. (média 2002 = 100)
451,PIMPFN12_QIIGSNAS12,PIM-PF - Produção industrial - indústria geral - Índ. base fixa dessaz.(média2012=100)
452,PIMPFN12_QIIT12,Produção industrial - indústria de transformação - quantum - índice (média 2002 = 100)
453,PIMPFN12_QIITAS12,Produção industrial - indústria de transformação - quantum - índice dessaz. (média 2002 = 100)
454,PIMPFN12_QIITN12,PIM-PF - Produção industrial - indústrias de transformação - Índ. base fixa (média 2012=100)
455,PIMPFN12_QIITNAS12,PIM-PF -Produção industrial -Indústrias de transform. -Índ. base fixa dessaz. (média 2012=100)
456,PIMPFN12_YICC12,Produção industrial - insumos - construção civil - quantum - índice (média 2002 = 100)
457,PIMPFN12_YICCN12,PIM-PF - Produção industrial -Insumos típicos da const. civil - Índ. base fixa(média2012=100)
458,PIMPRODMETEXCME,Produção industrial - produtos de metal -exclus. máq. e equip. - quantum - índice (média 2002 = 100)
459,PIMPRODQUIM,Produção industrial - produtos quimicos - quantum - índice (média 2002 = 100)
460,PIMREFPETALC,Produção industrial - refino de petróleo e álcool - quantum - índice (média 2002 = 100)
461,PIMTEXTIL,Produção industrial - têxtil - quantum - índice (média 2002 = 100)
462,PIMVEICULOSAUT,Produção industrial - veículos automotores - quantum - índice (média 2002 = 100)
463,PIMVESTUARIOACE,Produção industrial - vestuário e acessórios - quantum - índice (média 2002 = 100)
464,PPM_EFQUBV,PPM - Efetivo - bovinos - qde.
465,PPM_EFQUSU,PPM - Efetivo - suínos - qde.
466,PPM_OVOS,PPM - Produção - ovos - qde.
467,PPM_QLEITE,PPM - Produção - leite - qde.
468,PPM_QMEL,PPM - Produção - mel de abelha - qde.
469,PPM_VLEITE,PPM - Produção - leite
470,PPM_VMEL,PPM - Produção - mel de abelha
471,PPM_VOVOS,PPM - Produção - ovos
472,RECATIV_COM,Receitas nas atividades de comércio
473,RECATIV_OSM,Receitas nas atividades de Serviços
474,SGS12_IBCBR12,Índice de Atividade Econômica do Banco Central (IBC-Br) (2002=100)
475,SGS12_IBCBRDESSAZ12,Índice de Atividade Econômica do Banco Central (IBC-Br) - dessazonalizado (2002=100)
476,SNIC12_QSCC12,Produção - cimento - qde.
477,ABINEE_VELETAA,Vendas industriais - aspiradores de ambiente - qde.
478,ABINEE_VELETAP,Vendas industriais - aspiradores de pó - qde.
479,ABINEE_VELETAR,Vendas industriais - auto-rádios - qde.
480,ABINEE_VELETBB,Vendas industriais - batedeiras - qde.
481,ABINEE_VELETCA,Vendas industriais - circuladores de ar - qde.
482,ABINEE_VELETCE,Vendas industriais - cafeteiras - qde.
483,ABINEE_VELETCR,Vendas industriais - condicionadores de ar - qde.
484,ABINEE_VELETE,Vendas industriais - enceradeiras - qde.
485,ABINEE_VELETEF,Vendas industriais - espremedores de frutas - qde.
486,ABINEE_VELETFA,Vendas industriais - ferros automáticos - qde.
487,ABINEE_VELETFC,Vendas industriais - fonógrafos combinados - qde.
488,ABINEE_VELETFG,Vendas industriais - fogões - qde.
489,ABINEE_VELETFM,Vendas industriais - fornos de microondas - qde.
490,ABINEE_VELETFV,Vendas industriais - freezers verticais - qde.
491,ABINEE_VELETGEL,Vendas industriais - refrigeradores - qde.
492,ABINEE_VELETL,Vendas industriais - liquidificadores - qde.
493,ABINEE_VELETMF,Vendas industriais - mini-fornos - qde.
494,ABINEE_VELETPA,Vendas industriais - processadores de alimentos - qde.
495,ABINEE_VELETRT,Vendas industriais - rádios transistorizados - qde.
496,ABINEE_VELETSR,Vendas industriais - secadoras de roupas - qde.
497,ABINEE_VELETTP,Vendas industriais - torradeiras - qde.
498,ABINEE_VELETTVC,Vendas industriais - televisores em cores - qde.
499,ABINEE_VELETTVP,Vendas industriais - televisores em preto e branco - qde.
500,ABINEE_VELETV,Vendas industriais - ventiladores - qde.
501,ABINEE_VELETVC,Vendas industriais - videocassetes - qde.
502,ABRACAL_CCALCARIO,Consumo aparente - calcário agrícola - qde.
503,ABRAS12_INV12,Índice nacional de vendas - variação nominal
504,ABRAS12_INVR12,Índice nacional de vendas - variação real
505,ACSP12_INAD12,Inadimplência - índice em t-3
506,ACSP12_INADI12,Inadimplência - índice em t-4
507,ACSP12_SCPCC12,SPC - número de consultas
508,ACSP12_SCPCRC12,SPC - número de registros cancelados
509,ACSP12_SCPCRL12,SPC - número de registros líquidos
510,ACSP12_SCPCRR12,SPC - número de registros recebidos
511,ACSP12_TELCH12,Usecheque - número de consultas
512,ANDA_VFERTILIZ,Venda - fertilizantes - qde.
513,ANDA12_VFERTILIZ12,Venda - fertilizantes - qde.
514,ANP_CALCO,Consumo aparente - álcool carburante - média - qde./dia
515,ANP_CCARVAO,Consumo aparente - coque de carvão mineral - qde.
516,ANP_CCARVAOM,Consumo aparente - carvão mineral - qde.
517,ANP_CDEPET,Consumo aparente - derivados de petróleo - média - qde./dia
518,ANP_CGASN,Consumo aparente - gás natural - qde.
519,ANP_CGASOL,Consumo aparente - gasolina - qde.
520,ANP_CGLP,Consumo aparente - gás GLP - qde.
521,ANP_CODP,Consumo aparente - derivados de petróleo - outros - média - qde./dia
522,ANP_COLCOM,Consumo aparente - óleo combustível - qde.
523,ANP_COLDIE,Consumo aparente - óleo diesel - qde.
524,ANP_CPET,Consumo aparente - petróleo - qde.
525,ANP_CQUEROS,Consumo aparente - querosene - qde.
526,ANP_DIESEL,Vendas - óleo diesel - qde.
527,ANP_GLP,Vendas - gás GLP - qde.
528,ANP_OLEOCOMB,Vendas - óleo combustível - qde.
529,ANP12_CALCO12,Consumo aparente - álcool carburante - média - qde./dia
530,ANP12_CDEPET12,Consumo aparente - derivados de petróleo - média - qde./dia
531,ANP12_CGASOL12,Consumo aparente - gasolina - média - qde./dia
532,ANP12_CGLP12,Consumo aparente - gás GLP - média - qde./dia
533,ANP12_CODP12,Consumo aparente - derivados de petróleo - outros - média - qde./dia
534,ANP12_COLCOM12,Consumo aparente - óleo combustível - média - qde./dia
535,ANP12_COLDIE12,Consumo aparente - óleo diesel - média - qde./dia
536,CNI12_VENNOM12,Faturamento nominal - indústria - índice (média 2006 = 100)
537,CNI12_VENREA12,Faturamento real - indústria - índice (média 2006 = 100)
538,CNI12_VENRED12,Faturamento real - indústria - índice dessaz. (média 2006 = 100)
539,CONSUMOCOM,Consumo de energia elétrica  - comercial
540,CONSUMOIND,Consumo de energia elétrica - industrial
541,CONSUMOOUT,Consumo de energia elétrica - outros
542,CONSUMORES,Consumo de energia elétrica - residencial
543,CONSUMOTOT,Consumo de energia elétrica  - total
544,ELET12_ASP12,Vendas industriais - aspiradores de pó - qde.
545,ELET12_BAT12,Vendas industriais - batedeiras - qde.
546,ELET12_CAF12,Vendas industriais - cafeteiras - qde.
547,ELET12_CAM12,Vendas industriais - camcorders - qde.
548,ELET12_CD12,Vendas industriais - CD players - qde.
549,ELET12_COND12,Vendas industriais - condicionadores de ar - qde.
550,ELET12_CONSERV12,Vendas industriais - congeladores e conservadores horizontais - qde.
551,ELET12_DVD12,Vendas industriais - DVD players - qde.
552,ELET12_ESPR12,Vendas industriais - espremedores de frutas - qde.
553,ELET12_FERRO12,Vendas industriais - ferros automáticos - qde.
554,ELET12_FMICRO12,Vendas industriais - fornos de microondas - qde.
555,ELET12_FOG12,Vendas industriais - fogões - qde.
556,ELET12_FREEZ12,Vendas industriais - freezers verticais - qde.
557,ELET12_LAV12,Vendas industriais - lavadoras automáticas - qde.
558,ELET12_LIQUI12,Vendas industriais - liquidificadores - qde.
559,ELET12_LMT12,Vendas industriais - produtos eletroeletrônicos - linha marrom - imagem e som - qde.
560,ELET12_PPT12,Vendas industriais - produtos eletroeletrônicos - portáteis - qde.
561,ELET12_PROC12,Vendas industriais - processadores de alimentos - qde.
562,ELET12_RADIO12,Vendas industriais - rádios-gravadores - qde.
563,ELET12_REFRI12,Vendas industriais - refrigeradores - qde.
564,ELET12_SEC12,Vendas industriais - secadores e modeladores - qde.
565,ELET12_SOM12,Vendas industriais - sistemas de som - qde.
566,ELET12_TOST12,Vendas industriais - tostadores - qde.
567,ELET12_TV12,Vendas industriais - televisores em cores - qde.
568,ELET12_VENT12,Vendas industriais - ventiladores - qde.
569,ELET12_VIDEO12,Vendas industriais - videocassetes - qde.
570,ELETRO_CEECOM,Consumo - energia elétrica - comércio - qde.
571,ELETRO_CEEIND,Consumo - energia elétrica - indústria - qde.
572,ELETRO_CEEOUT,Consumo - energia elétrica - outros setores - qde.
573,ELETRO_CEERES,Consumo - energia elétrica - residência - qde.
574,ELETRO_CEET,Consumo - energia elétrica - qde.
575,ELETRO_CEETCOM,Consumo - energia elétrica - comércio - tarifa média por MWh
576,ELETRO_CEETIND,Consumo - energia elétrica - indústria - tarifa média por MWh
577,ELETRO_CEETRES,Consumo - energia elétrica - residência - tarifa média por MWh
578,ELETRO_CEETT,Consumo - energia elétrica - tarifa média por MWh
579,ELETRO12_CEECO12,Consumo - energia elétrica - Região Centro-Oeste (CO) - qde.
580,ELETRO12_CEECOM12,Consumo - energia elétrica - comércio - qde.
581,ELETRO12_CEEIND12,Consumo - energia elétrica - indústria - qde.
582,ELETRO12_CEENE12,Consumo - energia elétrica - Região Nordeste (NE) - qde.
583,ELETRO12_CEENO12,Consumo - energia elétrica - Região Norte (N) - qde.
584,ELETRO12_CEEOUT12,Consumo - energia elétrica - outros setores - qde.
585,ELETRO12_CEERES12,Consumo - energia elétrica - residência - qde.
586,ELETRO12_CEESE12,Consumo - energia elétrica - Região Sudeste (SE) - qde.
587,ELETRO12_CEESU12,Consumo - energia elétrica - Região Sul (S) - qde.
588,ELETRO12_CEET12,Consumo - energia elétrica - qde.
589,ELETRO12_CEETCOM12,Consumo - energia elétrica - comércio - tarifa média por MWh
590,ELETRO12_CEETIND12,Consumo - energia elétrica - indústria - tarifa média por MWh
591,ELETRO12_CEETRES12,Consumo - energia elétrica - residência - tarifa média por MWh
592,ELETRO12_CEETT12,Consumo - energia elétrica - tarifa média por MWh
